序號,券商,價格,買進股數,賣出股數
6860,981z元大大統,207.0,2000,10
6861,981z元大大統,207.5,150,1000
6862,981Z元大潮州,201.0,1,0
6863,981Z元大潮州,202.0,1000,0
6864,981Z元大潮州,202.5,2000,0
6865,981Z元大潮州,203.0,0,1000
6866,981Z元大潮州,204.5,0,4000
6867,981Z元大潮州,205.0,1000,1000
6868,981Z元大潮州,205.5,0,3000
6869,981Z元大潮州,206.0,0,1000
6870,981Z元大潮州,207.0,1000,0
6871,981Z元大潮州,207.5,0,1000
6872,981Z元大潮州,208.0,50,0
6873,981Z元大潮州,208.5,400,0
6874,9822元大學府,202.5,1000,2000
6875,9822元大學府,203.0,1000,0
6876,9822元大學府,203.5,1000,0
6877,9822元大學府,204.0,1000,7400
6878,9822元大學府,204.5,0,2000
6879,9822元大學府,206.0,1000,1050
6880,9822元大學府,206.5,0,5200
6881,9822元大學府,207.0,1000,100
6882,9822元大學府,207.5,1000,2100
6883,9822元大學府,208.5,0,2000
6884,9824元大向上,198.5,1000,0
6885,9824元大向上,201.5,1000,200
6886,9824元大向上,203.0,1000,0
6887,9824元大向上,203.5,0,1000
6888,9824元大向上,204.5,2000,0
6889,9824元大向上,205.5,2000,50
6890,9824元大向上,206.0,1000,2000
6891,9824元大向上,206.5,0,1000
6892,9824元大向上,207.0,5,0
6893,9824元大向上,207.5,0,3000
6894,9824元大向上,208.0,5,15
6895,9825元大新營,199.5,1000,0
6896,9825元大新營,200.5,1000,0
6897,9825元大新營,201.0,0,250
6898,9825元大新營,203.5,1000,0
6899,9825元大新營,204.0,2000,1000
6900,9825元大新營,204.5,2005,0
6901,9825元大新營,205.0,1000,3170
6902,9825元大新營,205.5,0,1000
6903,9825元大新營,206.5,3000,1000
6904,9825元大新營,207.0,10000,2000
6905,9825元大新營,207.5,1020,4000
6906,9825元大新營,208.0,1050,0
6907,9825元大新營,208.5,2000,0
6908,9829元大永康,200.0,1000,0
6909,9829元大永康,200.5,10,0
6910,9829元大永康,201.0,1000,150
6911,9829元大永康,202.5,1000,3000
6912,9829元大永康,203.0,0,2000
6913,9829元大永康,203.5,1000,0
6914,9829元大永康,204.0,0,3000
6915,9829元大永康,204.5,0,2000
6916,9829元大永康,205.0,10,0
6917,9829元大永康,205.5,10,0
6918,9829元大永康,206.0,0,1200
6919,9829元大永康,206.5,1015,0
6920,9829元大永康,207.0,1000,1055
6921,9829元大永康,207.5,0,1100
6922,9829元大永康,208.0,1100,0
6923,9829元大永康,208.5,0,1000
6924,982A元大羅東,202.0,0,2060
6925,982A元大羅東,202.5,1000,0
6926,982A元大羅東,203.0,1000,800
6927,982A元大羅東,203.5,0,1100
6928,982A元大羅東,204.5,0,1000
6929,982A元大羅東,205.0,300,4000
6930,982A元大羅東,205.5,1000,0
6931,982A元大羅東,206.0,2000,4165
6932,982A元大羅東,207.0,1000,15
6933,982A元大羅東,207.5,2000,1000
6934,982A元大羅東,208.0,0,1000
6935,982B元大博愛,200.0,200,0
6936,982B元大博愛,200.5,0,1000
6937,982B元大博愛,201.0,10,500
6938,982B元大博愛,201.5,0,100
6939,982B元大博愛,202.0,16000,1000
6940,982B元大博愛,202.5,2000,0
6941,982B元大博愛,203.0,0,2000
6942,982B元大博愛,203.5,10,9
6943,982B元大博愛,204.0,2005,200
6944,982B元大博愛,204.5,0,20
6945,982B元大博愛,205.0,11055,4000
6946,982B元大博愛,205.5,5000,1125
6947,982B元大博愛,206.0,8147,1000
6948,982B元大博愛,206.5,4008,1020
6949,982B元大博愛,207.0,5105,22500
6950,982B元大博愛,207.5,3000,1000
6951,982B元大博愛,208.0,100,4000
6952,982B元大博愛,208.5,0,1000
6953,982C元大六合,201.0,1000,0
6954,982C元大六合,201.5,11,100
6955,982C元大六合,202.0,1000,100
6956,982C元大六合,202.5,1000,0
6957,982C元大六合,203.0,1000,100
6958,982C元大六合,203.5,1000,0
6959,982C元大六合,204.0,0,3101
6960,982C元大六合,205.0,1000,1200
6961,982C元大六合,205.5,0,10150
6962,982C元大六合,206.0,0,2000
6963,982C元大六合,206.5,1000,0
6964,982C元大六合,207.0,6025,4100
6965,982C元大六合,207.5,0,1000
6966,982C元大六合,208.0,5,3000
6967,982C元大六合,208.5,2000,0
6968,982F元大忠鼎,200.5,1000,0
6969,982F元大忠鼎,204.5,0,1000
6970,982F元大忠鼎,207.0,50,0
6971,982F元大忠鼎,207.5,100,0
6972,982F元大忠鼎,208.5,0,1000
6973,9831元大四維,199.0,1000,0
6974,9831元大四維,202.0,20,13000
6975,9831元大四維,202.5,0,3000
6976,9831元大四維,203.5,1030,0
6977,9831元大四維,204.0,30000,0
6978,9831元大四維,204.5,1000,250
6979,9831元大四維,205.0,2050,1230
6980,9831元大四維,205.5,0,5785
6981,9831元大四維,206.0,1000,5100
6982,9831元大四維,206.5,0,1070
6983,9831元大四維,207.0,3000,3000
6984,9831元大四維,208.0,0,2000
6985,9833元大敦化,198.5,0,14000
6986,9833元大敦化,201.5,0,100
6987,9833元大敦化,202.0,2000,0
6988,9833元大敦化,202.5,1000,0
6989,9833元大敦化,203.0,0,1000
6990,9833元大敦化,203.5,0,1000
6991,9833元大敦化,204.5,0,1000
6992,9833元大敦化,205.0,0,1100
6993,9833元大敦化,205.5,0,2000
6994,9833元大敦化,206.0,1000,2000
6995,9833元大敦化,206.5,0,2000
6996,9833元大敦化,207.0,200,0
6997,9833元大敦化,208.0,0,1000
6998,9834元大中壢,198.0,2000,0
6999,9834元大中壢,199.0,2000,0
7000,9834元大中壢,199.5,5000,0
7001,9834元大中壢,200.0,7000,300
7002,9834元大中壢,200.5,1000,3
7003,9834元大中壢,201.0,3026,7503
7004,9834元大中壢,201.5,0,1000
7005,9834元大中壢,202.0,0,8000
7006,9834元大中壢,202.5,3000,7000
7007,9834元大中壢,203.0,2000,1001
7008,9834元大中壢,203.5,4000,1000
7009,9834元大中壢,204.0,3600,7005
7010,9834元大中壢,204.5,1000,23000
7011,9834元大中壢,205.0,7000,12215
7012,9834元大中壢,205.5,3500,23000
7013,9834元大中壢,206.0,1000,2000
7014,9834元大中壢,206.5,0,20405
7015,9834元大中壢,207.0,6000,9143
7016,9834元大中壢,207.5,1005,37200
7017,9834元大中壢,208.0,0,3000
7018,9834元大中壢,208.5,51,1000
7019,9835元大中山,199.0,0,4000
7020,9835元大中山,200.0,0,4000
7021,9835元大中山,200.5,1000,0
7022,9835元大中山,201.0,2,0
7023,9835元大中山,201.5,3,1000
7024,9835元大中山,202.0,2005,0
7025,9835元大中山,202.5,2,1000
7026,9835元大中山,204.0,1060,80
7027,9835元大中山,204.5,1010,0
7028,9835元大中山,205.0,200,50
7029,9835元大中山,205.5,0,1100
7030,9835元大中山,206.0,1000,0
7031,9835元大中山,206.5,2000,2000
7032,9835元大中山,207.0,1000,2310
7033,9835元大中山,207.5,1000,3000
7034,9835元大中山,208.0,2000,3000
7035,9835元大中山,208.5,1000,1000
7036,9837元大北港,200.0,1000,0
7037,9837元大北港,200.5,0,1000
7038,9837元大北港,202.0,4000,52
7039,9837元大北港,202.5,0,1000
7040,9837元大北港,203.0,200,2000
7041,9837元大北港,203.5,0,1200
7042,9837元大北港,204.0,1000,0
7043,9837元大北港,204.5,10,0
7044,9837元大北港,205.0,0,3500
7045,9837元大北港,206.0,0,5000
7046,9837元大北港,206.5,50,0
7047,9837元大北港,207.0,1100,1000
7048,9837元大北港,207.5,100,3000
7049,9837元大北港,208.5,0,1000
7050,9838元大豐原,199.5,2000,0
7051,9838元大豐原,200.0,1000,0
7052,9838元大豐原,200.5,1000,0
7053,9838元大豐原,201.0,1000,2000
7054,9838元大豐原,202.0,0,3000
7055,9838元大豐原,203.0,0,2000
7056,9838元大豐原,203.5,1000,0
7057,9838元大豐原,204.5,1000,0
7058,9838元大豐原,205.0,860,0
7059,9838元大豐原,205.5,400,1000
7060,9838元大豐原,206.0,1050,5050
7061,9838元大豐原,206.5,1000,1000
7062,9838元大豐原,207.0,3300,5010
7063,9838元大豐原,207.5,100,0
7064,983B元大林森,199.0,0,1000
7065,983B元大林森,201.0,5,1000
7066,983B元大林森,201.5,10,0
7067,983B元大林森,202.0,1,200
7068,983B元大林森,203.0,5,1000
7069,983B元大林森,203.5,105,2000
7070,983B元大林森,204.0,1000,0
7071,983B元大林森,205.0,1000,300
7072,983B元大林森,205.5,1010,200
7073,983B元大林森,206.0,0,2300
7074,983B元大林森,206.5,10,200
7075,983B元大林森,207.0,0,1200
7076,983B元大林森,207.5,0,1320
7077,983B元大林森,208.0,0,200
7078,983f元大竹東,200.0,1000,0
7079,983f元大竹東,200.5,5,0
7080,983f元大竹東,201.0,0,1000
7081,983f元大竹東,203.0,0,50
7082,983f元大竹東,205.0,5,0
7083,983f元大竹東,205.5,0,2000
7084,983f元大竹東,206.0,3000,500
7085,983f元大竹東,207.5,0,4000
7086,983f元大竹東,208.5,1000,0
7087,983G元大上新,203.0,1000,1000
7088,983G元大上新,203.5,0,200
7089,983G元大上新,204.5,0,1000
7090,983G元大上新,205.0,0,1000
7091,983G元大上新,205.5,0,5000
7092,983G元大上新,206.0,1000,1200
7093,983G元大上新,206.5,0,2000
7094,983G元大上新,208.0,250,1000
7095,983G元大上新,208.5,1000,2000
7096,983i元大大雅,199.5,0,1000
7097,983i元大大雅,201.5,150,1000
7098,983i元大大雅,202.0,2500,17000
7099,983i元大大雅,202.5,5000,1000
7100,983i元大大雅,203.0,117,3000
7101,983i元大大雅,203.5,583,1000
7102,983i元大大雅,204.0,2000,300
7103,983i元大大雅,204.5,0,4001
7104,983i元大大雅,205.0,3000,1230
7105,983i元大大雅,205.5,1000,4000
7106,983i元大大雅,206.0,400,5100
7107,983i元大大雅,206.5,1000,3050
7108,983i元大大雅,207.0,50,7100
7109,983i元大大雅,207.5,6001,14000
7110,983i元大大雅,208.0,450,12000
7111,983i元大大雅,208.5,1000,6000
7112,983j元大仁愛,199.0,1000,0
7113,983j元大仁愛,199.5,2000,1000
7114,983j元大仁愛,201.5,2000,0
7115,983j元大仁愛,202.0,0,1000
7116,983j元大仁愛,202.5,2000,3000
7117,983j元大仁愛,203.0,0,8000
7118,983j元大仁愛,204.0,1000,50
7119,983j元大仁愛,204.5,0,2000
7120,983j元大仁愛,205.0,50,1650
7121,983j元大仁愛,205.5,6000,7000
7122,983j元大仁愛,206.0,1000,0
7123,983j元大仁愛,206.5,0,2000
7124,983j元大仁愛,207.0,0,2300
7125,983j元大仁愛,207.5,2000,2000
7126,983j元大仁愛,208.0,0,2000
7127,983K元大學甲,200.0,0,100
7128,983K元大學甲,200.5,0,100
7129,983K元大學甲,202.0,11,0
7130,983K元大學甲,202.5,0,1000
7131,983K元大學甲,203.0,0,1000
7132,983K元大學甲,203.5,1000,1000
7133,983K元大學甲,204.0,0,2000
7134,983K元大學甲,205.0,1011,0
7135,983K元大學甲,206.0,0,1000
7136,983K元大學甲,206.5,0,3000
7137,983K元大學甲,207.0,0,1000
7138,983K元大學甲,207.5,0,2150
7139,983K元大學甲,208.0,0,1000
7140,983K元大學甲,208.5,1000,0
7141,983M元大木柵,200.0,1000,0
7142,983M元大木柵,202.0,1000,0
7143,983M元大木柵,202.5,0,100
7144,983M元大木柵,203.5,0,5
7145,983M元大木柵,206.0,1000,0
7146,983M元大木柵,206.5,0,554
7147,983M元大木柵,207.0,1100,0
7148,983M元大木柵,207.5,1000,0
7149,983M元大木柵,208.0,0,5000
7150,983N元大大安,202.0,0,1000
7151,983N元大大安,203.0,0,1000
7152,983N元大大安,203.5,0,50
7153,983N元大大安,204.5,0,1000
7154,983N元大大安,205.0,0,50
7155,983N元大大安,205.5,0,1050
7156,983N元大大安,206.0,0,2000
7157,983N元大大安,206.5,1000,0
7158,983N元大大安,207.0,0,2000
7159,983N元大大安,207.5,0,50
7160,983N元大大安,208.0,0,100
7161,983N元大大安,209.0,1000,0
7162,983U元大頭份,201.0,0,2035
7163,983U元大頭份,202.0,11,0
7164,983U元大頭份,203.0,72,0
7165,983U元大頭份,204.0,110,0
7166,983U元大頭份,205.5,0,1000
7167,983U元大頭份,206.0,0,4000
7168,983U元大頭份,206.5,0,4000
7169,983U元大頭份,207.0,1150,1000
7170,983U元大頭份,207.5,2000,1000
7171,983U元大頭份,208.0,0,3400
7172,983V元大竹南,200.0,1000,1000
7173,983V元大竹南,201.5,3000,0
7174,983V元大竹南,202.5,1000,0
7175,983V元大竹南,204.0,1050,1000
7176,983V元大竹南,205.0,1000,3300
7177,983V元大竹南,205.5,0,1000
7178,983V元大竹南,206.0,0,4000
7179,983V元大竹南,206.5,2000,0
7180,983V元大竹南,207.0,1000,3200
7181,983V元大竹南,208.0,0,1650
7182,983W元大德芳,200.5,1000,100
7183,983W元大德芳,202.0,20,2000
7184,983W元大德芳,202.5,1000,2000
7185,983W元大德芳,203.0,0,40
7186,983W元大德芳,204.0,0,30
7187,983W元大德芳,204.5,0,2020
7188,983W元大德芳,205.0,1000,1060
7189,983W元大德芳,205.5,0,4020
7190,983W元大德芳,206.0,80,1040
7191,983W元大德芳,206.5,0,10
7192,983W元大德芳,207.0,0,1070
7193,983W元大德芳,207.5,1000,2020
7194,983Z元大鳳山,200.0,0,3030
7195,983Z元大鳳山,200.5,0,7000
7196,983Z元大鳳山,201.5,40000,0
7197,983Z元大鳳山,202.0,5000,6100
7198,983Z元大鳳山,202.5,45000,0
7199,983Z元大鳳山,203.0,20000,200
7200,983Z元大鳳山,203.5,50000,0
7201,983Z元大鳳山,204.0,40000,1000
7202,983Z元大鳳山,205.0,80000,150
7203,983Z元大鳳山,205.5,21000,1000
7204,983Z元大鳳山,206.0,117000,1200
7205,983Z元大鳳山,206.5,1000,1000
7206,983Z元大鳳山,207.0,0,4000
7207,983Z元大鳳山,207.5,1001,1000
7208,983Z元大鳳山,208.5,1000,0
7209,9846元大大直,199.5,0,1000
7210,9846元大大直,200.0,0,1000
7211,9846元大大直,200.5,0,1000
7212,9846元大大直,202.5,1000,1000
7213,9846元大大直,203.0,0,1000
7214,9846元大大直,204.0,0,1000
7215,9846元大大直,205.0,2000,0
7216,9846元大大直,205.5,2000,0
7217,9846元大大直,207.0,0,1050
7218,9846元大大直,208.0,1050,1000
7219,984C元大新中,200.0,0,3000
7220,984C元大新中,201.0,0,2000
7221,984C元大新中,201.5,1000,5150
7222,984C元大新中,202.0,0,1000
7223,984C元大新中,202.5,101,1
7224,984C元大新中,203.0,1,2000
7225,984C元大新中,203.5,50,1000
7226,984C元大新中,204.0,2000,5000
7227,984C元大新中,204.5,0,2015
7228,984C元大新中,205.0,0,1001
7229,984C元大新中,205.5,1000,1000
7230,984C元大新中,206.0,0,101
7231,984C元大新中,206.5,0,1001
7232,984C元大新中,207.0,3000,0
7233,984C元大新中,207.5,105,2000
7234,984C元大新中,208.0,12004,4000
7235,984E元大南勢,200.0,0,100
7236,984E元大南勢,200.5,0,50
7237,984E元大南勢,201.0,0,40
7238,984E元大南勢,202.0,2000,0
7239,984E元大南勢,202.5,1000,0
7240,984E元大南勢,203.0,1000,0
7241,984E元大南勢,204.0,1000,2000
7242,984E元大南勢,205.0,100,0
7243,984E元大南勢,205.5,1000,0
7244,984E元大南勢,206.0,0,1020
7245,984E元大南勢,206.5,0,2000
7246,984E元大南勢,207.0,0,2000
7247,984E元大南勢,207.5,1000,0
7248,984E元大南勢,208.0,1000,400
7249,984H元大景美,200.0,1000,0
7250,984H元大景美,201.5,0,190
7251,984H元大景美,202.0,0,100
7252,984H元大景美,203.0,0,100
7253,984H元大景美,205.0,0,1100
7254,984H元大景美,206.0,0,1000
7255,984H元大景美,206.5,1000,2000
7256,984H元大景美,207.5,0,1000
7257,984H元大景美,209.0,1000,0
7258,984K元大館前,198.0,0,4000
7259,984K元大館前,198.5,0,8000
7260,984K元大館前,200.5,60,0
7261,984K元大館前,201.0,1000,0
7262,984K元大館前,201.5,0,1000
7263,984K元大館前,202.0,14000,10000
7264,984K元大館前,202.5,2000,1000
7265,984K元大館前,203.0,1000,0
7266,984K元大館前,203.5,0,3000
7267,984K元大館前,204.0,1000,2000
7268,984K元大館前,204.5,0,2000
7269,984K元大館前,205.0,0,4010
7270,984K元大館前,205.5,2000,30000
7271,984K元大館前,206.0,32010,1400
7272,984K元大館前,206.5,2000,2000
7273,984K元大館前,207.0,0,6200
7274,984K元大館前,207.5,1600,10000
7275,984K元大館前,208.0,200,0
7276,984K元大館前,208.5,1200,0
7277,9852元大永春,198.5,1000,0
7278,9852元大永春,200.0,10083,0
7279,9852元大永春,200.5,2000,0
7280,9852元大永春,201.0,1000,2000
7281,9852元大永春,202.0,0,1000
7282,9852元大永春,202.5,1000,1200
7283,9852元大永春,203.0,0,600
7284,9852元大永春,203.5,3000,0
7285,9852元大永春,204.0,2000,3000
7286,9852元大永春,204.5,3000,1000
7287,9852元大永春,205.0,1000,5000
7288,9852元大永春,205.5,2020,4000
7289,9852元大永春,206.0,10,2001
7290,9852元大永春,206.5,1100,2023
7291,9852元大永春,207.0,4560,3104
7292,9852元大永春,207.5,1000,5000
7293,9852元大永春,208.0,20,1220
7294,9852元大永春,208.5,0,3000
7295,9853元大南屯,199.0,0,1000
7296,9853元大南屯,200.0,6000,0
7297,9853元大南屯,201.0,3000,150
7298,9853元大南屯,202.0,0,14000
7299,9853元大南屯,202.5,2000,5000
7300,9853元大南屯,203.0,0,4000
7301,9853元大南屯,203.5,1000,0
7302,9853元大南屯,204.0,0,1050
7303,9853元大南屯,204.5,100,4000
7304,9853元大南屯,205.0,2000,0
7305,9853元大南屯,206.0,1000,0
7306,9853元大南屯,206.5,1000,3000
7307,9853元大南屯,207.0,2000,6400
7308,9853元大南屯,207.5,1000,2000
7309,9853元大南屯,208.0,1000,1035
7310,9853元大南屯,208.5,1000,1000
7311,9853元大南屯,209.0,1000,0
7312,9854元大興安,202.0,150,0
7313,9854元大興安,202.5,600,1000
7314,9854元大興安,203.0,150,1000
7315,9854元大興安,203.5,0,10
7316,9854元大興安,204.0,3000,84
7317,9854元大興安,204.5,200,0
7318,9854元大興安,205.0,21000,4300
7319,9854元大興安,205.5,1500,0
7320,9854元大興安,206.0,5000,2250
7321,9854元大興安,206.5,1500,1200
7322,9854元大興安,207.0,4000,5650
7323,9854元大興安,207.5,3000,4400
7324,9856元大花蓮,198.5,1000,0
7325,9856元大花蓮,199.0,0,1000
7326,9856元大花蓮,199.5,2000,0
7327,9856元大花蓮,200.0,1000,0
7328,9856元大花蓮,200.5,1000,0
7329,9856元大花蓮,201.5,0,1000
7330,9856元大花蓮,202.0,12,1100
7331,9856元大花蓮,202.5,1000,10750
7332,9856元大花蓮,203.0,1000,0
7333,9856元大花蓮,203.5,1010,3000
7334,9856元大花蓮,204.5,1000,1000
7335,9856元大花蓮,205.0,1000,3000
7336,9856元大花蓮,205.5,20,0
7337,9856元大花蓮,206.0,1000,1023
7338,9856元大花蓮,206.5,1023,2000
7339,9856元大花蓮,207.0,1000,5006
7340,9856元大花蓮,207.5,0,1000
7341,9856元大花蓮,208.0,1000,2000
7342,9857元大蘆洲,200.0,2000,0
7343,9857元大蘆洲,200.5,0,1
7344,9857元大蘆洲,201.0,20,0
7345,9857元大蘆洲,201.5,2000,570
7346,9857元大蘆洲,202.0,2000,90000
7347,9857元大蘆洲,202.5,0,51000
7348,9857元大蘆洲,203.0,1000,1000
7349,9857元大蘆洲,203.5,1000,1000
7350,9857元大蘆洲,204.0,1000,3000
7351,9857元大蘆洲,204.5,0,5015
7352,9857元大蘆洲,205.0,1000,2040
7353,9857元大蘆洲,205.5,1075,6000
7354,9857元大蘆洲,206.0,1000,4171
7355,9857元大蘆洲,206.5,1000,5000
7356,9857元大蘆洲,207.0,13000,7015
7357,9857元大蘆洲,207.5,0,4190
7358,9857元大蘆洲,208.0,0,1000
7359,9857元大蘆洲,208.5,17000,0
7360,9858元大龍潭,200.0,50001,1000
7361,9858元大龍潭,201.0,1000,0
7362,9858元大龍潭,201.5,1000,1020
7363,9858元大龍潭,202.5,0,2000
7364,9858元大龍潭,203.0,0,1000
7365,9858元大龍潭,203.5,0,68
7366,9858元大龍潭,204.0,1000,1051
7367,9858元大龍潭,204.5,4000,1017
7368,9858元大龍潭,205.0,2000,1034
7369,9858元大龍潭,205.5,1000,3034
7370,9858元大龍潭,206.0,0,5059
7371,9858元大龍潭,206.5,1000,3000
7372,9858元大龍潭,207.0,1000,4438
7373,9858元大龍潭,207.5,6000,2216
7374,9858元大龍潭,208.0,0,40116
7375,9858元大龍潭,208.5,4000,22000
7376,9859元大經國,201.5,1000,1000
7377,9859元大經國,202.5,2000,1000
7378,9859元大經國,203.0,1000,3000
7379,9859元大經國,203.5,1000,2000
7380,9859元大經國,204.0,0,1000
7381,9859元大經國,204.5,1025,9000
7382,9859元大經國,205.0,200,2000
7383,9859元大經國,205.5,1000,1700
7384,9859元大經國,206.0,0,4000
7385,9859元大經國,206.5,2000,100
7386,9859元大經國,207.0,4020,8030
7387,9859元大經國,207.5,1000,2000
7388,9859元大經國,208.0,1000,2000
7389,9859元大經國,208.5,1015,2000
7390,985C元大鳳中,201.5,0,10
7391,985C元大鳳中,202.0,0,200
7392,985C元大鳳中,202.5,1000,2000
7393,985C元大鳳中,203.0,0,100
7394,985C元大鳳中,203.5,1000,55
7395,985C元大鳳中,204.0,0,1000
7396,985C元大鳳中,204.5,0,1000
7397,985C元大鳳中,205.0,2000,30
7398,985C元大鳳中,205.5,1000,2200
7399,985C元大鳳中,206.0,2000,0
7400,985C元大鳳中,206.5,71,12040
7401,985C元大鳳中,207.0,1000,3100
7402,985C元大鳳中,207.5,2000,1000
7403,985C元大鳳中,208.5,0,1000
7404,985F元大岡山,201.5,0,50
7405,985F元大岡山,202.0,400,0
7406,985F元大岡山,208.0,0,1500
7407,9862元大南京,200.0,3,0
7408,9862元大南京,201.0,4000,150
7409,9862元大南京,201.5,0,25
7410,9862元大南京,202.0,0,50
7411,9862元大南京,203.0,0,100
7412,9862元大南京,203.5,1000,0
7413,9862元大南京,204.0,0,200
7414,9862元大南京,204.5,3000,1000
7415,9862元大南京,205.0,2000,21500
7416,9862元大南京,206.0,1060,1000
7417,9862元大南京,206.5,1000,1251
7418,9862元大南京,207.0,0,25
7419,9862元大南京,207.5,1000,1000
7420,9862元大南京,208.0,4000,0
7421,9863元大和平,201.5,0,1000
7422,9863元大和平,203.5,0,5000
7423,9863元大和平,204.0,2000,0
7424,9863元大和平,205.5,0,1000
7425,9863元大和平,206.0,0,100
7426,9863元大和平,206.5,0,1100
7427,9863元大和平,207.0,0,2000
7428,9863元大和平,208.0,1000,0
7429,9863元大和平,208.5,1000,2000
7430,9867元大民權,199.0,1000,0
7431,9867元大民權,200.0,5000,10000
7432,9867元大民權,200.5,0,4025
7433,9867元大民權,201.0,0,1500
7434,9867元大民權,202.0,1000,3000
7435,9867元大民權,203.0,10000,1000
7436,9867元大民權,203.5,0,1000
7437,9867元大民權,204.0,0,1000
7438,9867元大民權,204.5,1000,100
7439,9867元大民權,205.0,1000,5100
7440,9867元大民權,205.5,1000,2000
7441,9867元大民權,206.0,2000,3000
7442,9867元大民權,206.5,0,2000
7443,9867元大民權,207.0,0,2000
7444,9867元大民權,207.5,1000,0
7445,9867元大民權,208.0,1140,100
7446,9868元大文心,200.5,0,3000
7447,9868元大文心,203.5,14000,0
7448,9868元大文心,204.0,800,1000
7449,9868元大文心,204.5,0,1000
7450,9868元大文心,205.0,0,7000
7451,9868元大文心,205.5,3000,1400
7452,9868元大文心,206.0,3000,16100
7453,9868元大文心,206.5,1100,2170
7454,9868元大文心,207.0,5000,3400
7455,9868元大文心,207.5,0,4000
7456,9868元大文心,208.0,18,50
7457,9868元大文心,208.5,4000,5000
7458,9869元大新盛,201.0,2,0
7459,9869元大新盛,201.5,0,3065
7460,9869元大新盛,202.5,11000,2000
7461,9869元大新盛,205.0,0,2100
7462,9869元大新盛,205.5,1020,10500
7463,9869元大新盛,206.0,11,1070
7464,9869元大新盛,206.5,10,1000
7465,9869元大新盛,207.0,1000,11000
7466,9869元大新盛,207.5,2000,2800
7467,9869元大新盛,208.0,0,1000
7468,986K元大基孝,198.0,1000,0
7469,986K元大基孝,201.0,0,10300
7470,986K元大基孝,201.5,0,1000
7471,986K元大基孝,202.5,1000,2000
7472,986K元大基孝,203.0,0,2000
7473,986K元大基孝,203.5,2000,0
7474,986K元大基孝,204.0,200,1000
7475,986K元大基孝,204.5,0,2000
7476,986K元大基孝,205.0,5000,13
7477,986K元大基孝,205.5,0,2000
7478,986K元大基孝,206.0,1000,1100
7479,986K元大基孝,206.5,0,4000
7480,986K元大基孝,207.0,1000,10000
7481,986K元大基孝,207.5,0,2000
7482,986K元大基孝,208.0,0,1000
7483,986K元大基孝,208.5,2000,0
7484,9871元大忠孝,201.5,0,14000
7485,9871元大忠孝,202.0,0,1000
7486,9871元大忠孝,202.5,0,20
7487,9871元大忠孝,203.0,0,20
7488,9871元大忠孝,203.5,0,2000
7489,9871元大忠孝,204.0,6000,20
7490,9871元大忠孝,204.5,5000,0
7491,9871元大忠孝,205.0,0,5020
7492,9871元大忠孝,205.5,300,1000
7493,9871元大忠孝,206.0,2000,2000
7494,9871元大忠孝,206.5,0,6000
7495,9871元大忠孝,207.0,1000,1022
7496,9871元大忠孝,207.5,0,20
7497,9871元大忠孝,208.0,1000,1000
7498,9871元大忠孝,208.5,2000,0
7499,9872元大復北,200.0,0,10
7500,9872元大復北,200.5,0,150
7501,9872元大復北,201.5,0,1000
7502,9872元大復北,202.5,0,1000
7503,9872元大復北,203.5,5000,1000
7504,9872元大復北,204.0,0,2000
7505,9872元大復北,205.0,100,1000
7506,9872元大復北,205.5,2100,0
7507,9872元大復北,206.0,0,1530
7508,9872元大復北,206.5,0,2050
7509,9872元大復北,207.0,1000,30
7510,9872元大復北,207.5,0,2000
7511,9872元大復北,208.0,0,2000
7512,9874元大雙和,199.0,2000,0
7513,9874元大雙和,201.0,0,1200
7514,9874元大雙和,201.5,0,100
7515,9874元大雙和,202.0,0,1000
7516,9874元大雙和,202.5,1000,0
7517,9874元大雙和,204.0,0,2000
7518,9874元大雙和,204.5,4100,2000
7519,9874元大雙和,205.0,0,1006
7520,9874元大雙和,205.5,0,1000
7521,9874元大雙和,206.0,0,3000
7522,9874元大雙和,206.5,1000,10220
7523,9874元大雙和,207.0,6000,1000
7524,9874元大雙和,207.5,7000,1000
7525,9874元大雙和,208.0,0,2000
7526,9874元大雙和,208.5,0,1000
7527,9875元大永寧,201.0,557,0
7528,9875元大永寧,201.5,1800,6000
7529,9875元大永寧,202.0,1000,0
7530,9875元大永寧,202.5,1000,0
7531,9875元大永寧,203.0,0,1000
7532,9875元大永寧,204.0,3910,2000
7533,9875元大永寧,204.5,8000,2000
7534,9875元大永寧,205.0,2000,5000
7535,9875元大永寧,205.5,0,8000
7536,9875元大永寧,206.0,10010,4000
7537,9875元大永寧,206.5,4120,0
7538,9875元大永寧,207.0,25,9000
7539,9875元大永寧,207.5,4000,3000
7540,9875元大永寧,208.0,0,1200
7541,9875元大永寧,208.5,0,2000
7542,9878元大金華,199.0,1000,0
7543,9878元大金華,199.5,10000,0
7544,9878元大金華,200.0,11000,1000
7545,9878元大金華,200.5,1000,0
7546,9878元大金華,201.5,1000,0
7547,9878元大金華,202.0,0,1000
7548,9878元大金華,203.0,0,6050
7549,9878元大金華,203.5,0,300
7550,9878元大金華,204.0,0,5000
7551,9878元大金華,204.5,1000,10000
7552,9878元大金華,205.0,2000,1000
7553,9878元大金華,205.5,1000,1100
7554,9878元大金華,206.0,1000,30
7555,9878元大金華,207.0,1000,3000
7556,9878元大金華,207.5,1000,1000
7557,9878元大金華,208.0,0,1000
7558,9879元大板三,201.0,0,2085
7559,9879元大板三,201.5,100,0
7560,9879元大板三,202.0,1310,1000
